Tên dự án,Giá,Diện tích,Loại nhà,Vị trí,Phòng ngủ,Nhà vệ sinh,Ngày đăng,Trang
"GIẢM MẠNH 400 TRIỆU, NHÀ CÁCH MẠNG THÁNG 8, XE HƠI VÀO NHÀ, ...",9.8 Tỷ,55 M²,Nhà Trong Ngõ,Quận 10,4 Phòng ngủ,4 WC,"2/5/2023, lúc: 21 giờ 48 phút",1785
"LÊ VĂN QUỚI BÌNH TRỊ ĐÔNG A BÌNH TÂN, HẺM 8M TO NHƯ MẶT TIỀN...",7700 Tỷ,80 M²,Nhà Đất Thổ Cư,Quận Bình Tân,4 Phòng ngủ,5 WC,"2/5/2023, lúc: 16 giờ 32 phút",1785
"BÁN ĐẤT FULL THỔ CƯ 85M2 GẦN NGAY KCN TÂN TẠO ,SHR, GÍA 1TỶ3...",1.3 Tỷ,85 M²,Đất Thổ Cư,Huyện Bình Chánh,,,"2/5/2023, lúc: 14 giờ 32 phút",1785
KẸT TIỀN BÁN ĐẤT 57M2 THỔ CƯ GẦN AEON MALL BÌNH TÂN GIÁ 3 TỶ...,1.14 Tỷ,57 M²,Đất Thổ Cư,Quận Bình Tân,,,"2/5/2023, lúc: 14 giờ 33 phút",1785
EM CẦN BÁN GẤP LÔ 56M2 ĐẤT QUẬN TRONG KDC SẦM UẤT GẦN NHIỀU ...,1.12 Tỷ,56 M²,Đất Thổ Cư,Quận Bình Tân,,,"2/5/2023, lúc: 14 giờ 33 phút",1785
NHÀ MỚI ĐẸP/GIÁ ĐẸP/ DECOR ĐẸP (づ｡◕_◕｡)づ4.7 TỶ CHỐT,47 Tỷ,57.2 M²,Đất Trang Trại,Royal Vạn Phúc,,,"2/5/2023, lúc: 12 giờ 11 phút",1785
BÁN CĂN 3PN 69M2 QUẬN TÂN PHÚ,6.5 Tỷ,69 M²,Nhà Trong Ngõ,Đỗ Công Tường,3 Phòng ngủ,3 WC,"2/5/2023, lúc: 11 giờ 5 phút",1785
BÁN CĂN HỘ DỊCH VỤ TÂN HƯNG Q7 CHỈ VỚI 800TR,799 Triệu,22.3 M²,Căn Hộ Chung Cư,Quận 7,1 Phòng ngủ,1 WC,"2/5/2023, lúc: 10 giờ 27 phút",1785
(GÒ VẤP)BÁN GẤP NHÀ NGUYỄN KIỆM THÔNG NGUYỄN VĂN CÔNG 35M2 T...,3.6 Tỷ,35 M²,Nhà Trong Ngõ,Nguyễn Kiệm,2 Phòng ngủ,2 WC,"2/5/2023, lúc: 10 giờ 4 phút",1785
"(QUẬN12)BÁN ĐẤT MẶT TIỀN ĐƯỜNG SỐ HÀ HUY GIÁP,CẦU PHÚ LONG 1...",4 Tỷ,115 M²,Nhà Đất Thổ Cư,Hà Huy Giáp,,,"2/5/2023, lúc: 10 giờ 1 phút",1785
"BÁN NHÀ MT NGUYỄN HỒNG ĐÀO, PHƯỜNG 14, TÂN BÌNH 1 TRỆT 2LẦU ...",5.65 Tỷ,69 M²,Nhà Đất Thổ Cư,Quận Tân Bình,4 Phòng ngủ,5 WC,"2/5/2023, lúc: 10 giờ 0 phút",1785
TÔI CHÍNH CHỦ CẦN BÁN NHÀ CẤP 4 VỪA HẾT HỢP ĐỒNG CHO THUÊ,350 Triệu,60 M²,Nhà Mặt Phố,An Hạ Lotus,2 Phòng ngủ,1 WC,"2/5/2023, lúc: 9 giờ 9 phút",1786
"NHÀ ĐẸP 4 TẦNG, 62M2, HẺM NHỰA 6M, GÒ DẦU, TÂN PHÚ, 6.X TỶ",6 Tỷ,62 M²,Nhà Trong Ngõ,Quận Tân Phú,,,"1/5/2023, lúc: 21 giờ 26 phút",1786
"BÁN NHÀ GIÁ TỐT, 5 X 10M, HẺM BÊ TÔNG, TÂY THẠNH, TÂN PHÚ, 4...",4 Tỷ,50 M²,Nhà Trong Ngõ,Quận Tân Phú,,,"1/5/2023, lúc: 21 giờ 24 phút",1786
BÁN NHÀ ĐƯỜNG LÊ TRỌNG TẤN P TÂY THẠNH DT 30M2 GIÁ NHỈNH 3 T...,3 Tỷ,31 M²,Nhà Trong Ngõ,Quận Tân Phú,2 Phòng ngủ,2 WC,"1/5/2023, lúc: 21 giờ 20 phút",1786
NHÀ ĐẸP VÀO Ở NGAY 2 TẦNG 31M2 HẺM BÊ TÔNG TRƯỜNG CHINH TÂN ...,3 Tỷ,31 M²,Nhà Trong Ngõ,Quận Tân Phú,2 Phòng ngủ,2 WC,"1/5/2023, lúc: 15 giờ 0 phút",1786
"BÁN NHÀ,HXH ,BÌNH THỚI,P14Q11,68M2,KHÔN QUY HOẠCH, CHỈ 6 TỶ",6 Tỷ,68 M²,Nhà Trong Ngõ,Quận 11,4 Phòng ngủ,2 WC,"1/5/2023, lúc: 11 giờ 20 phút",1786
(QUẬN12)BÁN GẤP ĐẤT LÔ GÓC VỊ TRÍ SIÊU ĐẸP PHƯỜNG THẠNH LỘC ...,4.5 Tỷ,100 M²,Nhà Đất Thổ Cư,Quận 12,,,"1/5/2023, lúc: 11 giờ 7 phút",1786
CHỦ NGỢP BANK CẦN BÁN GẤP NHÀ HẺM XE HƠI NGUYỄN NGỌC LỘC P14...,2.95 Tỷ,44.8 M²,Nhà Trong Ngõ,Quận 10,3 Phòng ngủ,3 WC,"30/4/2023, lúc: 14 giờ 50 phút",1786
"BÁN NHÀ Q3, HẺM 1 TRỤC GẦN MT NGUYỄN ĐÌNH CHIỂU, AN NINH SẠC...",7.1 Tỷ,31 M²,Nhà Trong Ngõ,Quận 3,,,"29/4/2023, lúc: 23 giờ 53 phút",1786
CÀN BÁN NHÀ 79 M2 4TY450 TAM BÌNH THỦ ĐỨC,4.45 Tỷ,79 M²,Nhà Trong Ngõ,Thành Phố Thủ Đức,3 Phòng ngủ,1 WC,"29/4/2023, lúc: 16 giờ 50 phút",1786
"BÁN GẤP NHÀ ,NGỘP BANK ,TÂN THÀNH ,TÂN PHÚ,SÁT MẶT TIỀN GIÁ...",3.7 Tỷ,57 M²,Nhà Trong Ngõ,Tân Thành,6 Phòng ngủ,1 WC,"29/4/2023, lúc: 10 giờ 51 phút",1786
"GIẢM 500 TRIỆU, BÁN GẤP NHÀ 5 TẦNG, HXH THÀNH THÁI, QUẬN 10",10.5 Tỷ,38 M²,Nhà Trong Ngõ,Thành Thái,3 Phòng ngủ,3 WC,"29/4/2023, lúc: 10 giờ 13 phút",1786
BÁN ĐẤT XÂY CHDV CAO TẦNG ĐIỆN BIÊN PHỦ 7X16M/106M2 GIÁ CHỈ ...,22 Tỷ,107 M²,Nhà Đất Thổ Cư,Quận Bình Thạnh,11 Phòng ngủ,11 WC,"29/4/2023, lúc: 10 giờ 9 phút",1786
"BÁN CĂN HỘ HIM LAM CHỢ LỚN 97M2 FULL NỘI THẤT 3,85 TỶ TL.",3.85 Tỷ,97 M²,Căn Hộ Chung Cư,Dự Án Him Lam Chợ Lớn,2 Phòng ngủ,2 WC,"29/4/2023, lúc: 8 giờ 51 phút",1786
"BÁN GẤP CĂN HỘ HIM LAM CHỢ LỚN 97M2 FULL NỘI THẤT 3,85 TỶ TL...",3.85 Tỷ,97 M²,Căn Hộ Chung Cư,Dự Án Him Lam Chợ Lớn,2 Phòng ngủ,2 WC,"29/4/2023, lúc: 8 giờ 34 phút",1786
"(GÒ VẤP)BÁN GẤP NHÀ MẶT TIỀN ĐƯỜNG NỘI BỘ CHỢ CĂN CỨ,LÊ THỊ ...",7.3 Tỷ,64 M²,Nhà Mặt Phố,Lê Thị Hồng,2 Phòng ngủ,1 WC,"29/4/2023, lúc: 7 giờ 29 phút",1786
"NHÀ MỚI VÀO Ở NGAY TRUNG TÂM 3/2, P14, Q.10, DTCN 28M2, 2L, ...",2.75 Tỷ,28 M²,Nhà Trong Ngõ,Đường 3/2,2 Phòng ngủ,1 WC,"29/4/2023, lúc: 6 giờ 28 phút",1786
"BÁN NHÀ HXH ĐƯỜNG 3/2, P11, Q10, CN 31M2, NH, 4L GIÁ NHỈNH 5...",5.6 Tỷ,31 M²,Nhà Trong Ngõ,Đường 3/2,2 Phòng ngủ,3 WC,"29/4/2023, lúc: 6 giờ 28 phút",1786
"NHÀ MỚI HXH HUỲNH VĂN BÁNH P13 Q PN 4,8X18 4L GIÁ 18 5 TỶ",18.5 Tỷ,91 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,6 Phòng ngủ,7 WC,"29/4/2023, lúc: 6 giờ 28 phút",1786
CHÍNH CHỦ CẦN BÁN NHÀ ĐƯỜNG HUỲNH VĂN BÁNH PHƯỜNG 15 PHÚ NHU...,6.5 Tỷ,47 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,2 Phòng ngủ,2 WC,"29/4/2023, lúc: 6 giờ 28 phút",1786
CHÍNH CHỦ 1 ĐỜI BÁN NHÀ HXH ĐƯỜNG HUỲNH VĂN BÁNH P14 Q PN 3 ...,8.9 Tỷ,45 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,3 Phòng ngủ,3 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
NHÀ MỚI FULL NỘI THẤT NGAY TT QUẬN PHÚ NHUẬN 5 TẦNG BTCT 4PN...,7.4 Tỷ,30.2 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,4 Phòng ngủ,5 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
BÁN NHÀ ĐƯỜNG HUỲNH VĂN BÁNH PHƯỜNG 13 PHÚ NHUẬN 4X9 4L GIÁ ...,7.6 Tỷ,50 M²,Nhà Trong Ngõ,Quận Phú Nhuận,4 Phòng ngủ,4 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
TÔI CẦN BÁN NHÀ MỚI 4L HXH ĐƯỜNG HUỲNH VĂN BÁNH P12 Q PN 3 5...,4.25 Tỷ,14.4 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,3 Phòng ngủ,4 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
BÀ TÔI CẦN BÁN NHÀ HXH ĐƯỜNG HUỲNH VĂN BÁNH P17 Q PN 3 5X12 ...,5.7 Tỷ,30 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,4 Phòng ngủ,3 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
CHÍNH CHỦ CẦN BÁN NHÀ HXH ĐƯỜNG HUỲNH VĂN BÁNH P13 Q PN 4X15...,14 Tỷ,45 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,4 Phòng ngủ,4 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
BÁN NHÀ 2L HẺM XE TĂNG ĐƯỜNG HUỲNH VĂN BÁNH P13 Q PN CN 53M2...,10.7 Tỷ,52.1 M²,Nhà Trong Ngõ,Quận Phú Nhuận,2 Phòng ngủ,2 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
BÁN NHÀ MT KINH DOANH ĐƯỜNG HUỲNH VĂN BÁNH P11 Q PN 4 6X17M ...,27.9 Tỷ,76 M²,Nhà Mặt Phố,Quận Phú Nhuận,4 Phòng ngủ,5 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
SIÊU PHẨM MT HOÀNG HOA THÁM 4X11 7 TẦNG TẶNG THANG MÁY CH...,16.99 Tỷ,42 M²,Nhà Mặt Phố,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 28 phút",1787
KHU VỰC HIẾM NHÀ BÁN - NHÀ MỚI - 5 TẦNG BTCT - NỞ HẬU - 10TY...,10.6 Tỷ,50 M²,Nhà Trong Ngõ,Ngô Gia Tự,,,"29/4/2023, lúc: 6 giờ 28 phút",1787
NHÀ MỚI ĐẸP Ở NGAY - 5 TẦNG BTCT - HẺM THÔNG THƯƠNG - TRUNG ...,9.3 Tỷ,40 M²,Nhà Trong Ngõ,Ngô Quyền,,,"29/4/2023, lúc: 6 giờ 28 phút",1787
"QUẬN 10 - LÔ GÓC 2 MẶT THOÁNG, KHÔNG LỘ GIỚI, KHÔNG QUY HOẠC...",3.9 Tỷ,30 M²,Nhà Trong Ngõ,Cách Mạng Tháng 8,,,"29/4/2023, lúc: 6 giờ 28 phút",1787
NHÀ BÁN 5 TẦNG ĐƯỜNG LÊ HỒNG PHONG - NỞ HẬU - SẴN DÒNG TIỀN ...,8.3 Tỷ,35 M²,Nhà Trong Ngõ,Lê Hồng Phong,,,"29/4/2023, lúc: 6 giờ 28 phút",1787
XE HƠI VÔ NHÀ - TRUNG TÂM QUẬN 10 - NGAY CẠNH CC HÀ ĐÔ CENTR...,15 Tỷ,95 M²,Nhà Trong Ngõ,Cách Mạng Tháng 8,,,"29/4/2023, lúc: 6 giờ 28 phút",1787
MẶT TIỀN ĐƯỜNG LÝ THƯỜNG KIỆT - SẴN DÒNG TIỀN 40 TRIỆU/ THÁN...,21.5 Tỷ,40 M²,Nhà Mặt Phố,Lý Thường Kiệt,,,"29/4/2023, lúc: 6 giờ 28 phút",1787
LÊ HỒNG PHONG 32M2 HẺM 3M 2 TẦNG CHỈ NHỈNH 3 TỶ,3.95 Tỷ,32 M²,Nhà Trong Ngõ,Quận 10,,,"29/4/2023, lúc: 6 giờ 28 phút",1787
"BÁN NHÀ ĐƯỜNG NGUYỄN TRÃI, 4 TẦNG, NGANG 5M, HẺM 5M THẲNG 1 ...",14.5 Tỷ,60 M²,Nhà Trong Ngõ,Nguyễn Trãi,4 Phòng ngủ,4 WC,"29/4/2023, lúc: 6 giờ 28 phút",1787
ĐẸP LUNG LINH BÁN NHÀ PHƯỜNG 10 Q PHÚ NHUẬN,11 Tỷ,64 M²,Nhà Trong Ngõ,Trần Hữu Trang,,,"29/4/2023, lúc: 6 giờ 27 phút",1787
BIỆT THỰ KHU SÂN BAY TÂN SƠN NHẤT 10X20M 3 TẦNG 45 TỶ,45 Tỷ,200 M²,Nhà Trong Ngõ,Phổ Quang,4 Phòng ngủ,4 WC,"29/4/2023, lúc: 6 giờ 27 phút",1787
NHÀ CỦA GIA CHỦ THÀNH ĐẠT-NƠ TRANG LONG- 4 TẦNG- HẺM XE 7 CH...,7.2 Tỷ,50 M²,Nhà Trong Ngõ,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1787
NƠ TRANG LONG DT 7.5X11M 3 TẦNG ĐANG CHO THUÊ 16TR/THÁNG ...,7.3 Tỷ,88 M²,Nhà Trong Ngõ,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
NHÀ HIẾM ĐINH TIÊN HOÀNG 3 TẦNG 45M2 GIÁ NHỈNH 5 TỶ,5.8 Tỷ,45 M²,Nhà Trong Ngõ,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
Ô TÔ ĐỖ CỬA HUỲNH VĂN BÁNH 42M2 3 TẦNG 7 TỶ 8,7.8 Tỷ,42 M²,Nhà Trong Ngõ,Quận Phú Nhuận,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
HẺM Ô TÔ VÀO NGAY CỬA-LÝ THƯỜNG KIỆT DT 5.2X16M GIÁ CHỈ NHỈ...,9.5 Tỷ,84 M²,Nhà Trong Ngõ,Quận Tân Bình,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
NHÀ ĐẸP ĐINH BỘ LĨNH 4X13M 4 TẦNG CHỈ NHỈNH 7 TỶ,7.2 Tỷ,52 M²,Nhà Trong Ngõ,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
MTKD ĐINH BỘ LĨNH NHƯNG GIÁ HẺM 2 TẦNG 4X20M GIÁ CHỈ 14.5 TỶ,14.5 Tỷ,80 M²,Nhà Mặt Phố,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
BUILDING 4 TẦNG NGAY NGÃ TƯ NƠ TRANG LONG-NGUYỄN XÍ 8.1X23...,28.6 Tỷ,176 M²,Nhà Mặt Phố,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
MT KHU CHỢ VẢI ĐƯỜNG LỚN CÓ VỈA HÈ 5 TẦNG 4X24M CHỈ HƠN ...,15.8 Tỷ,91 M²,Nhà Mặt Phố,Quận Tân Bình,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
"MTKD ĐA NGÀNH NGHỀ ĐƯỜNG SƯ VẠN HẠNH, Q10 - DT:5X15M, 4L - G...",19.5 Tỷ,56 M²,Nhà Mặt Phố,Sư Vạn Hạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
HẺM XE TẢI THÔNG NGUYỄN VĂN ĐẬU DT 6.2X17M 3 TẦNG CHỈ NHỈ...,16.3 Tỷ,102 M²,Nhà Trong Ngõ,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
"HẺM Ô TÔ - SỔ NỞ HẬU - KHU VIP SÁT HADO CENTROSA, DT: 4X15M ...",14.5 Tỷ,53 M²,Nhà Trong Ngõ,Cách Mạng Tháng 8,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
"NHÀ NGANG 7M, NGAY HẺM Ô TÔ ĐƯỜNG CMT8, Q10, DT:7X9M, GIÁ 6....",6.78 Tỷ,55 M²,Nhà Trong Ngõ,Cách Mạng Tháng 8,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
HẺM XE HƠI 6M - SÁT MẶT TIỀN - 6 TẦNG THANG MÁY - LÊ HỒNG PH...,12.8 Tỷ,60 M²,Nhà Mặt Phố,Lê Hồng Phong,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
"BÁN NHÀ NAGNG 7M ĐƯỜNG TÔ HIẾN THÀNH, P15, Q10, CN 150M2, 2L...",19 Tỷ,150 M²,Nhà Trong Ngõ,Tô Hiến Thành,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
BIỆT THỰ MINI SÁT BÊN LANDMARK 81 5 6X10M 3 TẦNG CHỈ NHỈNH 8...,8.9 Tỷ,56 M²,Nhà Trong Ngõ,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
BÀNH VĂN TRÂN P7 TÂN BÌNH 4 TẦNG BTCT ĐẸP NHƯ HÌNH GIÁ 5 TỶ ...,5.8 Tỷ,35 M²,Nhà Trong Ngõ,Bành Văn Trân,5 Phòng ngủ,3 WC,"29/4/2023, lúc: 6 giờ 27 phút",1788
LÊ VĂN SỸ 4 TẦNG 41M2 FULL NỘI THẤT GIÁ HƠN 6 TỶ,6.5 Tỷ,41 M²,Nhà Trong Ngõ,Lê Văn Sỹ,4 Phòng ngủ,4 WC,"29/4/2023, lúc: 6 giờ 27 phút",1788
"BÁN NHÀ HXH ĐƯỜNG NI SƯ HUỲNH LIÊN, P10, Q.TB, DT:4.5X15, 2L...",6.5 Tỷ,56 M²,Nhà Trong Ngõ,Ni Sư Huỳnh Liên,2 Phòng ngủ,1 WC,"29/4/2023, lúc: 6 giờ 27 phút",1788
"KHU VIP BÁN NHÀ HXH ĐÀO DUY ANH, P9, Q.PN, DT: 4X15, 5L VÀO ...",12.6 Tỷ,54 M²,Nhà Trong Ngõ,Đào Duy Anh,,,"29/4/2023, lúc: 6 giờ 27 phút",1788
"BÁN NHÀ 4L VỊ TRÍ SIÊU VIP ĐƯỜNG ĐÀO DUY ANH, P9, Q.PN, DT:4...",13.2 Tỷ,62 M²,Nhà Trong Ngõ,Đào Duy Anh,5 Phòng ngủ,5 WC,"29/4/2023, lúc: 6 giờ 27 phút",1788
"BÁN TOÀ NHÀ 9L MẶT TIỀN ĐÀO DUY ANH, P9, Q.PN, DT:6X25M, HĐT...",54 Tỷ,131 M²,Nhà Mặt Phố,Đào Duy Anh,,,"29/4/2023, lúc: 6 giờ 27 phút",1789
"BÁN NHÀ 3L HXH ĐƯỜNG ĐÀO DUY ANH, P9, Q.PN, DT:5X13M, GIÁ 13...",13.5 Tỷ,87 M²,Nhà Trong Ngõ,Đào Duy Anh,,,"29/4/2023, lúc: 6 giờ 27 phút",1789
CHỦ CẦN BÁN GẤP NHÀ 4L HXH ĐƯỜNG ĐÀO DUY ANH P9 Q PN DT 4X18...,12.7 Tỷ,72 M²,Nhà Trong Ngõ,Đào Duy Anh,,,"29/4/2023, lúc: 6 giờ 27 phút",1789
BÁN NHÀ HẺM Ô TÔ ĐỖ CỬA ĐƯỜNG HUỲNH VĂN BÁNH P13 Q PN 3L 3X1...,6.7 Tỷ,33 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,,,"29/4/2023, lúc: 6 giờ 27 phút",1789
CHỦ NHÀ ĐỊNH CƯ CẦN BÁN GẤP NHÀ HXH HUỲNH VĂN BÁNH P14 Q PN ...,7.8 Tỷ,42 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,,,"29/4/2023, lúc: 6 giờ 27 phút",1789
"BÁN NHÀ HXH THÔNG, KD ĐA NGÀNH ĐƯỜNG SƯ VẠN HẠNH, F.12, Q.10...",16.6 Tỷ,65 M²,Nhà Trong Ngõ,Sư Vạn Hạnh,,,"29/4/2023, lúc: 6 giờ 27 phút",1789
NHÀ MẶT TIỀN GARA XE HƠI 7 CHỖ TRONG NHÀ CHỈ NHỈNH 9 TỶ Q.PH...,9.5 Tỷ,68 M²,Nhà Mặt Phố,Nguyễn Thị Huỳnh,3 Phòng ngủ,3 WC,"29/4/2023, lúc: 6 giờ 27 phút",1789
"BÁN NHÀ KHU CHỢ HOA HỒ THỊ KỶ, QUẬN 10. 6 TẦNG, HẺM RỘNG GIÁ...",10.8 Tỷ,70 M²,Nhà Trong Ngõ,Lê Hồng Phong,5 Phòng ngủ,5 WC,"29/4/2023, lúc: 6 giờ 26 phút",1789
"HIẾM BÁN NHÀ GẦN MT ĐƯỜNG NGUYỄN DUY DƯƠNG, P3, Q.10, CN 31M...",6.8 Tỷ,31 M²,Nhà Trong Ngõ,Nguyễn Duy Dương,6 Phòng ngủ,6 WC,"29/4/2023, lúc: 6 giờ 26 phút",1789
"NHÀ TRUNG TÂM QUẬN 10, ĐƯỜNG CÁCH MẠNG THÁNG 8, P12 (4X10M) ...",4.9 Tỷ,30 M²,Nhà Trong Ngõ,Cách Mạng Tháng 8,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
"BÁN NHÀ TRUNG TÂM QUẬN 10 ĐƯỜNG THÀNH THÁI, 4X17M, 3L GIÁ 13...",13.6 Tỷ,68 M²,Nhà Trong Ngõ,Thành Thái,4 Phòng ngủ,4 WC,"29/4/2023, lúc: 6 giờ 26 phút",1789
"BÁN NHÀ HẺM PHAN XÍCH LONG, P3, Q.PN DT:3.6X15,5 GIÁ 9TỶ6",9.6 Tỷ,54 M²,Nhà Trong Ngõ,Phan Xích Long,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
"BÁN NHÀ NHỎ XINH HẺM HUỲNH VĂN BÁNH, P15, Q.PN - 4X3, GIÁ GẦ...",22.06 Triệu,11.2 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
"NHÀ 2 MẶT HẺM XE HƠI ĐƯỜNG HUỲNH VĂN BÁNH, P14, Q.PN - 4X8.5...",6.4 Tỷ,31 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
"SÁT MẶT TIỀN - HẺM THÔNG ĐƯỜNG HUỲNH VĂN BÁNH, P15, Q.PN - 3...",6.45 Tỷ,47 M²,Nhà Trong Ngõ,Huỳnh Văn Bánh,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
"BIỆT THỰ 1 ĐỜI CHỦ 300M2 CỰC HIẾM PHƯỜNG 9 QUẬN PHÚ NHUẬN, G...",49 Tỷ,244 M²,"Nhà Biệt Thự, Liền Kề",Quận Phú Nhuận,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
NHÀ ĐẸP HXH ĐƯỜNG THÀNH THÁI P14 Q10 4X17M 4L GIÁ 12 5 TỶ,850 Triệu,68 M²,Nhà Trong Ngõ,Thành Thái,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
"BÁN NHÀ ĐẸP HXH ĐƯỜNG HOÀNG HOA THÁM P5, Q.BÌNH THẠNH THẠNH-...",13.8 Tỷ,81 M²,Nhà Trong Ngõ,Hoàng Hoa Thám,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
"NHÀ NGAY MTKD ĐƯỜNG THÀNH THÁI, P12, Q10, (4.5X20) 6L, TN 60...",16.9 Tỷ,70 M²,Nhà Trong Ngõ,Thành Thái,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
HẺM Ô TÔ TẢI - GẦN MẶT TIỀN ĐƯỜNG - KHU DÂN TRÍ CAO - NHÀ 5 ...,8.3 Tỷ,50 M²,Nhà Trong Ngõ,Năm Châu,,,"29/4/2023, lúc: 6 giờ 26 phút",1789
TÒA NHÀ 4 TẦNG CĂN GÓC 2 MẶT TIỀN ĐINH BỘ LĨNH DT 8X20M GÍ...,24 Tỷ,117 M²,Nhà Mặt Phố,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 26 phút",1790
HẺM XE HƠI - 5 TẦNG BTCT - 17 CĂN HỘ CAO CẤP FULL NỘI THẤT T...,15.3 Tỷ,80 M²,Nhà Trong Ngõ,Thành Thái,,,"29/4/2023, lúc: 6 giờ 26 phút",1790
HẺM XE HƠI ĐỖ CỬA - HẺM THẲNG 1 TRỤC CÁCH MẶT TIỀN 30M - NGA...,13.5 Tỷ,70 M²,Nhà Trong Ngõ,Lý Thường Kiệt,,,"29/4/2023, lúc: 6 giờ 26 phút",1790
HẺM XE TẢI NƠ TRANG LONG 4X11M 5 TẦNG CHỈ HƠN 6 TỶ,6.9 Tỷ,42 M²,Nhà Trong Ngõ,Quận Bình Thạnh,,,"29/4/2023, lúc: 6 giờ 26 phút",1790
"BÁN NHÀ HXH, ĐƯỜNG 3 THÁNG 2, F.14, Q.10. 5 TẦNG, 5PN, GIÁ 7...",7 Tỷ,47 M²,Nhà Trong Ngõ,Đường 3/2,5 Phòng ngủ,5 WC,"29/4/2023, lúc: 6 giờ 26 phút",1790
BÁN NHÀ KHU CHỢ HOA HỒ THỊ KỶ QUẬN 10 6 TẦNG HẺM RỘNG GIÁ 10...,10.5 Tỷ,60 M²,Nhà Trong Ngõ,Lê Hồng Phong,5 Phòng ngủ,6 WC,"29/4/2023, lúc: 6 giờ 26 phút",1790
"BÁN NHÀ HXH ĐƯỜNG LÊ VĂN SỸ, NHIỀU TẦNG, 4PN, GIÁ 6 TỶ 8",6.8 Tỷ,40 M²,Nhà Trong Ngõ,Lê Văn Sỹ,4 Phòng ngủ,4 WC,"29/4/2023, lúc: 6 giờ 26 phút",1790
"GIẢM CỰC SÂU 4 TỶ 500 NHÀ KINH DOANH 50 TRIỆU, XÔ VIẾT NGHỆ ...",8.4 Tỷ,95 M²,Nhà Trong Ngõ,Xô Viết Nghệ Tĩnh,7 Phòng ngủ,8 WC,"28/4/2023, lúc: 21 giờ 33 phút",1790
GIẢM MẠNH CHỈ CÒN 4TY15- CMT8-QUẬN 3-32M2-4 TẦNG MỚI,4.15 Tỷ,32 M²,Nhà Đất Thổ Cư,Cách Mạng Tháng 8,2 Phòng ngủ,3 WC,"28/4/2023, lúc: 16 giờ 44 phút",1790
CHUNG CƯ GIÁ RẺ QUẬN 7 Ở TÂN HƯNG GIÁ DƯỚI 1 TỶ,799 Triệu,25 M²,Căn Hộ Chung Cư,Quận 7,1 Phòng ngủ,1 WC,"28/4/2023, lúc: 16 giờ 39 phút",1790
CHÍNH CHỦ CẦN BÁN NHÀ 1 TRỆT 1 LẦU 218M2 KDC ĐÔNG,4.3 Tỷ,218 M²,Nhà Đất Thổ Cư,Kdc Tây Sài Gòn,3 Phòng ngủ,3 WC,"28/4/2023, lúc: 15 giờ 59 phút",1790
