Tên dự án,Giá,Diện tích,Loại nhà,Vị trí,Phòng ngủ,Nhà vệ sinh,Ngày đăng,Trang
VÀI BƯỚC RA PHỐ Ô TÔ CHÍNH CHỦ CẦN BÁN GẤP NHÀ 31M2X5T Ở NGA...,2.25 Tỷ,31 M²,Nhà Trong Ngõ,Huyện Thanh Oai,,,"3/1/2024, lúc: 16 giờ 2 phút",3152
CHỈ 2.X TỶ SỞ HỮU NGAY NHÀ BÌNH HÒA 31M2X5T NHÀ ĐẸP Ở NGAY 0...,2.25 Tỷ,31 M²,Nhà Trong Ngõ,Đường Quốc Lộ 21b,,,"3/1/2024, lúc: 15 giờ 59 phút",3152
"BÁN GẤP NHÀ TRƯỚC TẾT, BÌNH HÒA, 31M2, 5 TẦNG THOÁNG ĐẸP CH...",2.25 Tỷ,31 M²,Nhà Trong Ngõ,Đường Quốc Lộ 21b,,,"3/1/2024, lúc: 15 giờ 57 phút",3152
HỒ ĐỐNG ĐA NHÀ ĐẸP 2 THOÁNG 55M2 5 PHÒNG MẶT TIỀN RỘNG,8 Tỷ,55 M²,Nhà Đất Thổ Cư,Quận Đống Đa,5 Phòng ngủ,3 WC,"3/1/2024, lúc: 15 giờ 46 phút",3152
Ô CHỢ DỪA 10M RA PHỐ 5 TẦNG Ở NGAY - MẶT NGÕ THÔNG NHỈNH ...,3.99 Tỷ,25 M²,Nhà Đất Thổ Cư,Quận Đống Đa,,3 WC,"3/1/2024, lúc: 15 giờ 46 phút",3152
NHÀ ĐẸP ĐÓN TẾT TÂY HỒ NGÕ Ô TÔ 5 TẦNG THANG MÁY MẶT TIỀN...,7 Tỷ,38 M²,Nhà Đất Thổ Cư,Quận Tây Hồ,4 Phòng ngủ,4 WC,"3/1/2024, lúc: 15 giờ 46 phút",3152
ĐẤT NỀN VEN ĐÔ 278M2 MẶT ĐƯỜNG CỔNG SỐ 2 ĐẠI HỌC QUỐC GIA HÀ...,3 Tỷ,278 M²,Nhà Đất Thổ Cư,Huyện Quốc Oai,,,"3/1/2024, lúc: 15 giờ 29 phút",3152
CẦN THANH LÝ GẤP LÔ ĐẤT 737M2 GIÁ ĐẦU TƯ,5.5 Tỷ,737 M²,Nhà Đất Thổ Cư,Huyện Quốc Oai,,,"3/1/2024, lúc: 15 giờ 33 phút",3152
"CẦN BÁN LÔ GÓC 2 MẶT TIỀN DIỆN TÍCH 344M2 , TẠI XÃ HÒA THẠCH...",2.58 Tỷ,344 M²,Nhà Đất Thổ Cư,Huyện Quốc Oai,,,"3/1/2024, lúc: 15 giờ 33 phút",3152
"SIÊU PHẨM CUỐI NĂM TẠI TĐC ĐHQG, LÔ GÓC 78M2 GẦN ĐƯỜNG ĐÔI G...",2.5 Tỷ,78 M²,Nhà Đất Thổ Cư,Huyện Thạch Thất,,,"3/1/2024, lúc: 15 giờ 28 phút",3152
"CẦN BÁN NHÀ MẶT PHỐ BÀ TRIỆU 647M2 X 5 TẦNG, MẶT TIỀN 18M SÁ...",180 Tỷ,647 M²,Nhà Mặt Phố,Bà Triệu,,,"3/1/2024, lúc: 15 giờ 29 phút",3152
BÁN NHÀ MẶT PHỐ XÃ ĐÀN 168M2 4TẦNG MẶT TIỀN 9M HAI MẶT TIỀN ...,118 Tỷ,168 M²,Nhà Mặt Phố,Quận Đống Đa,4 Phòng ngủ,4 WC,"3/1/2024, lúc: 15 giờ 29 phút",3152
CĂN HỘ CHUNG CƯ HPC LANDMARK 105 TỐ HỮU HÀ ĐÔNG 88M2 2 NGỦ 2...,3.05 Tỷ,88 M²,Căn Hộ Chung Cư,Hpc Landmark Tower,2 Phòng ngủ,2 WC,"3/1/2024, lúc: 15 giờ 29 phút",3152
"BÁN CĂN HỘ CHƯNG CƯ HPC LAND MARK 105, HÀ DÔNG DIỆN TÍCH 116...",4.1 Tỷ,116 M²,Căn Hộ Chung Cư,Hpc Landmark Tower,3 Phòng ngủ,3 WC,"3/1/2024, lúc: 15 giờ 29 phút",3152
"BÁN CĂN HỘ CHUNG CƯ GOLDENLAND 275 NGUYÊN TRÄI, THANH XUÂN D...",6.7 Tỷ,166 M²,Căn Hộ Chung Cư,Chung Cư Golden Land,3 Phòng ngủ,3 WC,"3/1/2024, lúc: 15 giờ 29 phút",3152
"CẦN BÁN ĐẤT MẶT PHỐ TRẦN THÁI TÔNG CẦU GIẤY HÀ NỘI 223M2, MT...",600 Triệu,223 M²,Nhà Đất Thổ Cư,Trần Thái Tông,,,"3/1/2024, lúc: 15 giờ 29 phút",3152
"CHÍNH CHỦ BÁN NHÀ MẶT HỒ NGỌC KHÁNH BA ĐÌNH HÀ NỘI 205M2, 5 ...",95 Tỷ,205 M²,Nhà Mặt Phố,Phạm Huy Thông,5 Phòng ngủ,5 WC,"3/1/2024, lúc: 15 giờ 29 phút",3152
"BÁN ĐẤT MẶT PHỐ CHÙA BỘC ĐỐNG ĐA 150M2, MẶT TIỀN 9M NGAY NGÃ...",90 Tỷ,160 M²,Nhà Mặt Phố,Chùa Bộc,,,"3/1/2024, lúc: 15 giờ 29 phút",3152
"BÁN NHÀ MẶT PHỐ HÀNG VÔI 145M2, MẶT TIỀN 9M, NGAY NGÃ TƯ KIN...",80 Tỷ,145 M²,Nhà Mặt Phố,Hàng Vôi,,,"3/1/2024, lúc: 15 giờ 29 phút",3152
"BÁN TÒA NHÀ MẶT PHỐ MINH KHAI HAI BÀ TRƯNG 160M2, 9 TẦNG, MT...",99 Tỷ,160 M²,Nhà Mặt Phố,Minh Khai,9 Phòng ngủ,9 WC,"3/1/2024, lúc: 15 giờ 29 phút",3153
"BÁN NHÀ MẶT PHỐ TRẦN THÁI TÔNG 93M2 X 7 TẦNG, MẶT TIỀN 6M, 2...",64 Tỷ,93 M²,Nhà Mặt Phố,Trần Thái Tông,,,"3/1/2024, lúc: 15 giờ 29 phút",3153
BÁN NHÀ MẶT PHỐ XUÂN DIỆU TÂY HỒ 96M2 MẶT TIỀN 7 6M PHỐ HIẾM...,55 Tỷ,96 M²,Nhà Mặt Phố,Xuân Diệu,,,"3/1/2024, lúc: 15 giờ 29 phút",3153
BÁN NHÀ MẶT PHỐ HUỲNH THÚC KHÁNG ĐỐNG ĐA 150M2 MẶT TIỀN 8M L...,80 Tỷ,150 M²,Nhà Mặt Phố,Huỳnh Thúc Kháng,,,"3/1/2024, lúc: 15 giờ 29 phút",3153
"BÁN ĐẤT MẶT PHỐ NGUYÊN HỒNG 110M2, MẶT TIỀN 7,5M NGAY NGÃ TƯ...",34 Tỷ,110 M²,Nhà Mặt Phố,Nguyên Hồng,,,"3/1/2024, lúc: 15 giờ 29 phút",3153
BÁN TÒA NHÀ VĂN PHÒNG MẶT PHỐ HUẾ 500M2 X 13 TẦNG LÔ GÓC 2 M...,500 Tỷ,500 M²,Officetel,Phố Huế,,,"3/1/2024, lúc: 15 giờ 29 phút",3153
"BÁN ĐẤT MẶT PHỐ HOÀNG HOA THÁM 300M2, MẶT TIỀN 12M KINH DOAN...",55 Tỷ,300 M²,Nhà Đất Thổ Cư,Hoàng Hoa Thám,,,"3/1/2024, lúc: 15 giờ 29 phút",3153
BÁN NHÀ MẶT PHỐ TRẦN QUỐC TOẢN HOÀN KIẾM 136M2 X 4 TẦNG MẶT ...,73 Tỷ,136 M²,Nhà Mặt Phố,Trần Quốc Toản,4 Phòng ngủ,4 WC,"3/1/2024, lúc: 15 giờ 29 phút",3153
BÁN NHÀ MẶT PHỐ HÀ TRUNG HOÀN KIẾM 93M2 X 2 TẦNG MT 5M NGAY ...,43 Tỷ,93 M²,Nhà Mặt Phố,Hà Trung,,,"3/1/2024, lúc: 15 giờ 29 phút",3153
NHÀ NGUYỄN TRÃI THANH XUÂN HÀNG XÓM ROYAL VỊ TRÍ ĐẮC ĐỊA 49M...,5.1 Tỷ,49 M²,Nhà Trong Ngõ,Nguyễn Trãi,4 Phòng ngủ,4 WC,"3/1/2024, lúc: 12 giờ 14 phút",3153
GIÁP NHẤT- NGUYỄN TRÃI - THANH XUÂN- 50M* 4T- NHÀ ĐẸP NGÕ TH...,5.6 Tỷ,50 M²,Nhà Trong Ngõ,Giáp Nhất,4 Phòng ngủ,4 WC,"3/1/2024, lúc: 12 giờ 9 phút",3153
BÁN ĐẤT THỔ CƯ ĐƯỜNG Ô TÔ THỊ TRẤN TRÔI DIỆN TÍCH 40M2 GIÁ B...,2.5 Tỷ,40 M²,Nhà Đất Thổ Cư,Đường Làng Giang,,,"3/1/2024, lúc: 11 giờ 34 phút",3153
LIỀN KỀ VĂN KHÊ HÀ ĐÔNG DT90M 5 TẦNG GIÁ 11 TỶ 500 CHỦ TẶNG ...,11.5 Tỷ,84 M²,"Nhà Biệt Thự, Liền Kề",Quận Hà Đông,5 Phòng ngủ,,"3/1/2024, lúc: 11 giờ 32 phút",3153
"BÁN NHÀ VỊ TRÍ SIÊU ĐẸP 51M2, 5 TẦNG PHỐ MỸ ĐÌNH, QUẬN NAM T...",8.3 Tỷ,51 M²,Nhà Trong Ngõ,Mỹ Đình II,4 Phòng ngủ,3 WC,"3/1/2024, lúc: 10 giờ 48 phút",3153
"CHUNG CƯ 18 PHẠM HÙNG CAPITAL ELITE, MỞ BÁN ĐỢT 1, CK 5,5%, ...",6.3 Tỷ,105 M²,Căn Hộ Chung Cư,Quận Nam Từ Liêm,,,"3/1/2024, lúc: 10 giờ 45 phút",3153
"NHÀ ĐỒNG CỔ - TÂY HỒ 32M2 - 5 TẦNG - 3,96 TỶ",3.96 Tỷ,32 M²,Nhà Trong Ngõ,Quận Tây Hồ,4 Phòng ngủ,5 WC,"3/1/2024, lúc: 10 giờ 32 phút",3153
CHÍNH CHỦ BÁN NHANH CĂN1N 1 DT 47M2 VIEW SIÊU THOÁNG GIÁ 1 3...,1.47 Tỷ,46 M²,Căn Hộ Chung Cư,Huyện Gia Lâm,1 Phòng ngủ,,"3/1/2024, lúc: 10 giờ 6 phút",3153
"HIẾM BÁN NHÀ MẶT PHỐ BỜ SÔNG SÉT, DT 250 M2 X 7 T, MT RỘNG K...",75 Tỷ,250 M²,Nhà Mặt Phố,Quận Hoàng Mai,11 Phòng ngủ,11 WC,"3/1/2024, lúc: 9 giờ 58 phút",3153
"BÁN NHÀ QUẬN TÂY HỒ 5 TỶ, 35M X 5 TẦNG, MẶT TIỀN RỘNG",5.2 Tỷ,35 M²,Nhà Đất Thổ Cư,Thuỵ Khuê,3 Phòng ngủ,4 WC,"3/1/2024, lúc: 9 giờ 48 phút",3153
CHÍNH CHỦ BÁN CHUNG CƯ MINI VĂN MIẾU - QUỐC TỬ GIÁM SIÊU ĐẸP...,1 Tỷ,50 M²,Căn Hộ Chung Cư,Quận Đống Đa,2 Phòng ngủ,1 WC,"3/1/2024, lúc: 9 giờ 42 phút",3153
"3.9 TỶ SỞ HỮU CĂN HỘ 3PN HC GOLDEN CITY, CHUNG CƯ CAO CẤP NH...",3.94 Tỷ,82.1 M²,Căn Hộ Chung Cư,Hc Golden City,3 Phòng ngủ,2 WC,"3/1/2024, lúc: 9 giờ 36 phút",3154
BÁN NHÀ MẶT PHỐ LẠC LONG QUÂN-QUẬN TÂY HỒ 53M 7 TẦNG MT 4M G...,235 Tỷ,53 M²,Nhà Mặt Phố,Chung Cư 713 Lạc Long Quân,6 Phòng ngủ,6 WC,"3/1/2024, lúc: 9 giờ 14 phút",3154
"BÁN NHÀ PHÂN LÔ ĐẦM TRẤU - HAI BÀ 48M 5 TẦNG GIÁ 11,8 TỶ",11.3 Tỷ,48 M²,"Nhà Biệt Thự, Liền Kề",Bạch Đằng,6 Phòng ngủ,6 WC,"3/1/2024, lúc: 9 giờ 13 phút",3154
"CHÍNH THỨC CÓ LỊCH BÀN GIAO NHÀ, ROSE TOWN MỞ BÁN NỐT QUỸ CĂ...",3.15 Tỷ,70 M²,Căn Hộ Chung Cư,Quận Hoàng Mai,2 Phòng ngủ,2 WC,"3/1/2024, lúc: 8 giờ 57 phút",3154
NHÀ RIÊNG 58M2 SỔ ĐỎ CHÍNH CHỦ ĐĂNG KHÔNG QUA TRUNG GIAN THÍ...,7 Tỷ,58 M²,Nhà Trong Ngõ,Quận Đống Đa,,,"2/1/2024, lúc: 22 giờ 56 phút",3154
"HIẾM NHỈNH 1 TỶ CÓ NHÀ ĐỐNG ĐA 2 PHÒNG NGỦ, GẦN PHỐ, GẦN HỒ,...",1.65 Tỷ,15 M²,Nhà Đất Thổ Cư,Quận Đống Đa,,,"2/1/2024, lúc: 22 giờ 46 phút",3154
"CHƯA ĐẾN 2 TỶ CÓ NHÀ TÂY SƠN 4 TẦNG, 2 NGỦ, KINH DOANH, Ô TÔ...",1.95 Tỷ,18 M²,Nhà Đất Thổ Cư,Quận Đống Đa,,,"2/1/2024, lúc: 22 giờ 46 phút",3154
"NHÀ ĐẸP THÁI HÀ 5 TẦNG, 3 PHÒNG NGỦ, MẶT TIỀN RỘNG, 1OM RA Ô...",2.63 Tỷ,22 M²,Nhà Đất Thổ Cư,Quận Đống Đa,3 Phòng ngủ,,"2/1/2024, lúc: 22 giờ 46 phút",3154
"NHÀ ĐẸP TÔN ĐỨC THẮNG 27M2, 5 TẦNG, 3 NGỦ, MẶT TIỀN RỘNG, GI...",2.7 Tỷ,27 M²,Nhà Đất Thổ Cư,Quận Đống Đa,3 Phòng ngủ,,"2/1/2024, lúc: 22 giờ 45 phút",3154
BÁN GẤP NHÀ PHỐ NGUYÊN NGỌC NẠI THANH XUÂN DT45M 8 TẦNG THAN...,12 Tỷ,45 M²,Nhà Đất Thổ Cư,Quận Đống Đa,5 Phòng ngủ,,"2/1/2024, lúc: 22 giờ 22 phút",3154
"TRUNG TÂM ĐỐNG ĐA, NHÀ MỚI KOONG, 15M RA Ô TÔ TRÁNH, LÔ GÓC ...",5.98 Tỷ,39 M²,Nhà Đất Thổ Cư,Chùa Láng,6 Phòng ngủ,5 WC,"2/1/2024, lúc: 22 giờ 6 phút",3154
"CHÍNH CHỦ CẦN BÁN GẤP NHÀ 5 TẦNG, TÔ HIỆU, NGUYỄN TRÃI, HÀ Đ...",4200 Tỷ,30 M²,Nhà Đất Thổ Cư,Quận Hà Đông,3 Phòng ngủ,3 WC,"2/1/2024, lúc: 21 giờ 20 phút",3154
"BÁN NHÀ 5 TẦNG PHỐ GIÁP NHẤT, 32M CHỈ HƠN 4 TỶ",4.3 Tỷ,32 M²,Nhà Đất Thổ Cư,Giáp Nhất,3 Phòng ngủ,4 WC,"2/1/2024, lúc: 15 giờ 33 phút",3154
DUY NHẤT CĂN GÓC 2PN 1 73.8M2 TÒA R1.01 ZENPARK HƯỚNG MÁT,3.8 Tỷ,73.8 M²,Căn Hộ Chung Cư,Vinhomes Ocean Park,2 Phòng ngủ,2 WC,"2/1/2024, lúc: 15 giờ 22 phút",3154
"4.015 TỶ SỞ HỮU CĂN HỘ 3PN GẦN CẦU CHƯƠNG DƯƠNG, FULL NỘI TH...",4.01 Tỷ,82.1 M²,Căn Hộ Chung Cư,Hc Golden City,3 Phòng ngủ,2 WC,"2/1/2024, lúc: 15 giờ 20 phút",3154
BÁN CĂN HỘ 2PN TOÀ R1 01 THE ZENPARK VHOP 71 2M2 VIEW NỘI KH...,3.02 Tỷ,71.2 M²,Căn Hộ Chung Cư,Vinhomes Ocean Park,2 Phòng ngủ,2 WC,"2/1/2024, lúc: 15 giờ 19 phút",3154
"CĂN 3PN VINHOMES SMART CITY Ở NGAY, FULL NỘI THẤT CAO CẤP",3.6 Tỷ,75 M²,Căn Hộ Chung Cư,Quận Nam Từ Liêm,3 Phòng ngủ,2 WC,"2/1/2024, lúc: 14 giờ 37 phút",3154
"CẦN BÁN CĂN HỘ STUDIO 32M2 NỘI THẤT FULL ĐỒ GIÁ 1,1 Ỷ TẠI VI...",1.1 Tỷ,32 M²,Căn Hộ Chung Cư,Vinhomes Ocean Park,1 Phòng ngủ,1 WC,"2/1/2024, lúc: 14 giờ 23 phút",3154
"HÀNG HIẾM LÊ TRỌNG TẤN,42M² X 4 TẦNG,MẶT TIỀN RỘNG,ÔTÔ,Ở NG...",5.8 Tỷ,42 M²,Nhà Đất Thổ Cư,Lê Trọng Tấn,3 Phòng ngủ,4 WC,"2/1/2024, lúc: 13 giờ 1 phút",3154
BÁN NHÀ 5 TẦNG THỊNH LIỆT MẶT TIỀN RỘNG LÔ GÓC 3 MẶT THOÁNG ...,6.8 Tỷ,63 M²,Nhà Đất Thổ Cư,Thịnh Liệt,5 Phòng ngủ,5 WC,"2/1/2024, lúc: 13 giờ 1 phút",3154
NGỘP NỢ CẦN BÁN THÁO NHANH CĂN NHÀ NGÕ 299 ĐẠI MỖ.,350 Triệu,70 M²,Nhà Đất Thổ Cư,Đại Mỗ,4 Phòng ngủ,2 WC,"2/1/2024, lúc: 12 giờ 12 phút",3155
"CĂN HỘ TẬP THỂ GT VẬN TẢI, PHỐ KIM MÃ - BA ĐÌNH 40M - TẦNG 1...",1.78 Tỷ,40 M²,Căn Hộ Chung Cư,Quận Ba Đình,1 Phòng ngủ,,"2/1/2024, lúc: 10 giờ 39 phút",3155
"CHUNG CƯ TÂY HỒ RESIDENCE 3PN VIEW HỒ TÂY, CẦU NHẬT TÂN",5.98 Tỷ,126 M²,Căn Hộ Chung Cư,Quận Tây Hồ,3 Phòng ngủ,,"2/1/2024, lúc: 10 giờ 37 phút",3155
CHUNG CƯ TÂY HỒ RESIDENCE 126M2 VIEW HÒ TÂY CẦU NHẬT TÂN,5.98 Tỷ,126 M²,Căn Hộ Chung Cư,Quận Tây Hồ,3 Phòng ngủ,,"2/1/2024, lúc: 10 giờ 37 phút",3155
NHÀ ĐẸP ÂU CƠ -TÂY HỒ NHÀ MỚI ĐẸP FULL NỘI THẤT - Ở NGAY,4.98 Tỷ,40 M²,Nhà Trong Ngõ,Quận Tây Hồ,,,"2/1/2024, lúc: 10 giờ 37 phút",3155
"NHÀ ĐỊNH CÔNG HẠ LÔ GÓC - NGÕ OTO, THÔNG - NHÀ DÂN XÂY, TIỆ...",4.5 Tỷ,40 M²,Nhà Trong Ngõ,Quận Hoàng Mai,,,"2/1/2024, lúc: 10 giờ 37 phút",3155
BÁN CĂN HỘ CHUNG CƯ IMPERIAL PLAZA TOÀ CT 360 GIẢI PHÓNG 80M...,4.3 Tỷ,80 M²,Căn Hộ Chung Cư,Quận Thanh Xuân,2 Phòng ngủ,2 WC,"2/1/2024, lúc: 10 giờ 37 phút",3155
"CHUNG CƯ 71M - 2,1 TỶ CT6B - XALA - HÀ ĐÔNG, FULL NỘI THẤT",2.1 Tỷ,71 M²,Căn Hộ Chung Cư,Quận Hà Đông,2 Phòng ngủ,2 WC,"2/1/2024, lúc: 10 giờ 35 phút",3155
"CHUNG CƯ PCC1 COMPLEX PHÚ LƯƠNG - HÀ ĐÔNG 60M2 - GIÁ CHỈ 1,9...",1.9 Tỷ,60 M²,Căn Hộ Chung Cư,Quận Hà Đông,2 Phòng ngủ,,"2/1/2024, lúc: 10 giờ 35 phút",3155
"ĐÓN NĂM MỚI VỚI NHÀ ĐẸP ĐÊ LA THÀNH, VỊ TRÍ ĐẸP GẦN PHỐ",4.6 Tỷ,35 M²,Nhà Trong Ngõ,Quận Đống Đa,3 Phòng ngủ,3 WC,"2/1/2024, lúc: 10 giờ 35 phút",3155
BAN CHUNG CƯ MINI SIÊU MỚI - TRUNG TÂM QUẬN ĐỐNG ĐA,9.9 Tỷ,50 M²,"Nhà Trọ, Phòng Trọ",Quận Đống Đa,11 Phòng ngủ,11 WC,"2/1/2024, lúc: 10 giờ 22 phút",3155
"BÁN NHÀ GẤP TẠI LĨNH NAM 38M2 GIÁ 4,4 TỶ: -VỊ TRÍ SIÊU ĐẸP ...",4 Tỷ,38 M²,Nhà Trong Ngõ,Đường Lĩnh Nam,,,"2/1/2024, lúc: 10 giờ 16 phút",3155
"CHÍNH CHỦ BÁN NHÀ MUỐN VỀ QUÊ, NHÀ MỚI SIÊU ƯNG, LĨNH NAM, H...",4.95 Tỷ,35 M²,Nhà Trong Ngõ,Đường Lĩnh Nam,3 Phòng ngủ,4 WC,"2/1/2024, lúc: 10 giờ 11 phút",3155
"CẦN BÁN NHÀ MẶT TIỀN SIÊU ĐẸP, MỚI KENG LONG LANH 42M2, 5 TẦ...",3.9 Tỷ,42 M²,Nhà Trong Ngõ,Đường Lĩnh Nam,3 Phòng ngủ,4 WC,"2/1/2024, lúc: 10 giờ 5 phút",3155
SẮM NHÀ ĐÓN TẾT- BÁN NHÀ LĨNH NAM - MẶT TIỀN RỘNG RÃI - GIÁ ...,5.05 Tỷ,47 M²,Nhà Trong Ngõ,393 Lĩnh Nam,4 Phòng ngủ,3 WC,"2/1/2024, lúc: 10 giờ 0 phút",3155
"BÁN NHÀ PHỐ MINH KHAI,Ô TÔ ĐỖ CỬA,38M2 VỊ TRÍ ĐẮC ĐỊA 4.6 TỶ",4.6 Tỷ,38 M²,Nhà Đất Thổ Cư,Minh Khai,3 Phòng ngủ,3 WC,"2/1/2024, lúc: 9 giờ 57 phút",3155
"CHỈ 3,89 TỶ SỞ HỮU CĂN HỘ 3 PHÒNG NGỦ TẠI HC GOLDEN CITY, NH...",3 Tỷ,82 M²,Căn Hộ Chung Cư,Quận Long Biên,3 Phòng ngủ,2 WC,"2/1/2024, lúc: 9 giờ 56 phút",3155
"SIÊU PHẨM LĨNH NAM, SIÊU AN NINH, VÀI PHÚT TỚI CAO TỐC",5 Tỷ,48 M²,"Nhà Trọ, Phòng Trọ",393 Lĩnh Nam,,,"2/1/2024, lúc: 9 giờ 53 phút",3155
NHÀ ĐẸP VỊ TRÍ ĐẸP KHÁCH CHỈ VIỆC XÁCH VALI ĐẾN Ở LUÔN. TƯƠN...,5 Tỷ,38 M²,Nhà Trong Ngõ,Trương Định,3 Phòng ngủ,3 WC,"2/1/2024, lúc: 9 giờ 54 phút",3155
"SIÊU PHẨM LĨNH NAM, NHÀ 3 TẦNG, NHÀ ĐẸP Ở NGAY",5 Tỷ,48 M²,Nhà Trong Ngõ,Quận Hoàng Mai,,,"2/1/2024, lúc: 9 giờ 49 phút",3155
BÁN NHÀ MẶT PHỐ TRƯƠNG ĐỊNH KINH DOANH SẦM UẤT,230 Triệu,46 M²,Nhà Đất Thổ Cư,Quận Hai Bà Trưng,,,"2/1/2024, lúc: 9 giờ 49 phút",3156
B.ÁN GẤP NHÀ MỚI NAM DƯ 32M2 CHỈ 4.05 TỶ,4.05 Tỷ,32 M²,Nhà Đất Thổ Cư,Quận Hoàng Mai,3 Phòng ngủ,3 WC,"2/1/2024, lúc: 9 giờ 50 phút",3156
"Ô TÔ CHẠY VÙ VÙ 35M, 5 TẦNG 3PN, LÊ TRỌNG TẤN, GIÁ 5.5 TỶ",5.5 Tỷ,35 M²,Nhà Đất Thổ Cư,Lê Trọng Tấn,4 Phòng ngủ,4 WC,"2/1/2024, lúc: 9 giờ 1 phút",3156
"BÁN NHÀ MỚI MẬU LƯƠNG, 5 TẦNG, 3PN, DTXD 32M, GIÁ 3.2 TỶ",102.4 Triệu,32 M²,Nhà Đất Thổ Cư,Kđt Mậu Lương - Kiến Hưng,3 Phòng ngủ,3 WC,"2/1/2024, lúc: 9 giờ 1 phút",3156
"BÁN NHÀ NGÕ PHỐ HOÀNG NGÂN, DIỆN TÍCH 60M2, 4 TẦNG , NGÕ NÔN...",6.3 Tỷ,60 M²,Nhà Đất Thổ Cư,Quận Thanh Xuân,4 Phòng ngủ,3 WC,"2/1/2024, lúc: 8 giờ 15 phút",3156
BÁN CĂN GÓC NHÀ CÒN MỚI BÁN ĐỂ ĐẦU TƯ NHÀ XÂY CÒN ĐẸP GẦN BỂ...,8 Tỷ,50 M²,"Nhà Biệt Thự, Liền Kề",Kđt Văn Khê,,,"1/1/2024, lúc: 22 giờ 43 phút",3156
BÁN CĂN GÓC NHÀ XÂY CÒN ĐẸP KHU DÂN TRÍ CAO ĐƯỜNG THÔNG THOÁ...,8.5 Tỷ,60 M²,"Nhà Biệt Thự, Liền Kề",Quận Hà Đông,,,"1/1/2024, lúc: 22 giờ 35 phút",3156
"BÁN NHÀ LĨNH NAM, HOÀNG MAI 35,2M2, 4.92TỶ",4.92 Tỷ,35 M²,Nhà Đất Thổ Cư,Quận Hoàng Mai,,,"1/1/2024, lúc: 21 giờ 32 phút",3156
"NHÀ RẺ NHƯ CHO 50%, 3,2 TỶ 4 TẦNG MỚI, 32M2, ĐỐNG ĐA NHỎ, Ô ...",3.2 Tỷ,32 M²,Nhà Trong Ngõ,Tây Sơn,3 Phòng ngủ,3 WC,"1/1/2024, lúc: 20 giờ 6 phút",3156
BÁN NHÀ CẦU DIỄN LÔ 3 GÓC MẶT THOÁNG Ô TÔ 34MX4T 2 NGỦ 4 XX ...,4.8 Tỷ,34 M²,Nhà Trong Ngõ,Đường Cầu Diễn,2 Phòng ngủ,2 WC,"1/1/2024, lúc: 20 giờ 5 phút",3156
"BÁN NHÀ MẶT NGÕ HỒ TÙNG MẬU, 35MX5T, 3 NGỦ, NGAY GA ĐƯỜNG TR...",4.5 Tỷ,30 M²,Nhà Trong Ngõ,Hồ Tùng Mậu,3 Phòng ngủ,4 WC,"1/1/2024, lúc: 20 giờ 5 phút",3156
8 CẦN BÁN GẤP NHÀ SIÊU ĐẸPMỚI NGÕ 193 PHÚ DIỄN 4 NGỦ 31MX5T ...,4.05 Tỷ,31 M²,Nhà Trong Ngõ,Đường Phú Diễn,4 Phòng ngủ,4 WC,"1/1/2024, lúc: 20 giờ 5 phút",3156
"BÁN NHÀ HẠ GIÁ Ở NAM DƯ, 45M2, 5 TẦNG, 4.6 TỶ",Thỏa Thuận,45 M²,Nhà Đất Thổ Cư,Quận Hoàng Mai,5 Phòng ngủ,5 WC,"1/1/2024, lúc: 16 giờ 13 phút",3156
"BÁN NHÀ SIÊU RẺ C4, VIEW MẶT HỒ BA MẪU, NHỈNH 11,2TỶ, ĐỐNG Đ...",11.2 Tỷ,46 M²,Nhà Mặt Phố,Hồ Ba Mẫu,3 Phòng ngủ,2 WC,"1/1/2024, lúc: 16 giờ 8 phút",3156
BÁN NHÀ RẺ 40 MẶT TIỀN KINH DOANH MẶT HỒ BA MẪU ĐỐNG ĐA 42M2...,10.6 Tỷ,45 M²,Nhà Mặt Phố,Hồ Ba Mẫu,2 Phòng ngủ,1 WC,"1/1/2024, lúc: 16 giờ 8 phút",3156
"BÁN NHÀ CẤP 4 MẶT PHỐ HỒ BA MẪU RẺ 40%, ĐỐNG ĐA, 44M2, GIÁ ...",10.7 Tỷ,42 M²,Nhà Mặt Phố,Hồ Ba Mẫu,2 Phòng ngủ,2 WC,"1/1/2024, lúc: 16 giờ 8 phút",3156
RAO BÁN NHÀ TAM TRINH-YÊN SỞ-HOÀNG MAI NHÀ ĐẸP SỔ VUÔNG VẮN,6 Tỷ,39 M²,Nhà Đất Thổ Cư,Yên Sở,3 Phòng ngủ,4 WC,"1/1/2024, lúc: 15 giờ 35 phút",3156
BÁN CĂN BIỆT THỰ PHỐ KIM MÃ - NỘI THẤT NHẬP KHẨU AN SINH TU...,38 Tỷ,160 M²,"Nhà Biệt Thự, Liền Kề",Kim Mã,4 Phòng ngủ,,"1/1/2024, lúc: 15 giờ 29 phút",3156
"CHÍNH CHỦ CẦN TIỀN BÁN GẤP CĂN HỘ STUDIO, FULL NỘI THẤT, VIN...",980 Triệu,33 M²,Căn Hộ Chung Cư,Vinhomes Ocean Park,,,"1/1/2024, lúc: 14 giờ 9 phút",3156
CÒN 1 CĂN Ở NGÕ 192 KIM GIANG 5.5 TỶ CẦN BÁN 50M2 ĐẠI KIM HM,5 Tỷ,50 M²,Nhà Đất Thổ Cư,Chung Cư Bohemia Residence,3 Phòng ngủ,3 WC,"1/1/2024, lúc: 13 giờ 22 phút",3156
